value,replacement,year,replacement_new,complete,equivalent_var
qb12a,oth_count_uniform,2014,uocava_otherUocavaCount_uniform,1,
qb12b,oth_count_Civ,2012,uocava_otherUocavaCount_nonMil,1,
qb12b,oth_count_Civ,2010,uocava_otherUocavaCount_nonMil,1,
qb12b,oth_count_Civ,2014,uocava_otherUocavaCount_nonMil,1,
qb12c,oth_count_other,2012,uocava_otherUocavaCount_other,1,
qb12c,oth_count_other,2010,uocava_otherUocavaCount_other,1,
qb12c,oth_count_other,2014,uocava_otherUocavaCount_other,1,
qb12c_other,,2012,uocava_otherUocavaCount_other_o,1,
qb12c_other,,2010,uocava_otherUocavaCount_other_o,1,
qb12c_other,,2014,uocava_otherUocavaCount_other_o,1,
qb13_comment,,2012,uocava_uocavaReject_total_c,1,
qb13_comment,,2010,uocava_uocavaReject_total_c,1,
qb13_comment,,2014,uocava_uocavaReject_total_c,1,
qb13a,totalAbsReject,2012,uocava_uocavaReject_total,1,
qb13a,totalAbsReject,2010,uocava_uocavaReject_total,1,
qb13a,totalAbsReject,2014,uocava_uocavaReject_total,1,
qb14_comment,,2012,uocava_uocavaRejectReason_c,1,
qb14_comment,,2010,uocava_uocavaRejectReason_c,1,
qb14_comment,,2014,uocava_uocavaRejectReason_c,1,
qb14a,uocava_rej_Time,2012,uocava_uocavaRejectReason_late,1,
qb14a,uocava_rej_Time,2010,uocava_uocavaRejectReason_late,1,
qb14a,uocava_rej_Time,2014,uocava_uocavaRejectReason_late,1,
qb14b,uocava_rej_NoSig,2012,uocava_uocavaRejectReason_signature,1,
qb14b,uocava_rej_NoSig,2010,uocava_uocavaRejectReason_signature,1,
qb14b,uocava_rej_NoSig,2014,uocava_uocavaRejectReason_signature,1,
qb14c,uocava_rej_NoPost,2012,uocava_uocavaRejectReason_noPost,1,
qb14c,uocava_rej_NoPost,2010,uocava_uocavaRejectReason_noPost,1,
qb14c,uocava_rej_NoPost,2014,uocava_uocavaRejectReason_noPost,1,
qb14d,uocava_rej_other1,2012,uocava_uocavaRejectReason_other1,1,
qb14d,uocava_rej_other1,2010,uocava_uocavaRejectReason_other1,1,
qb14d,uocava_rej_other1,2014,uocava_uocavaRejectReason_other1,1,
qb14d_other,,2012,uocava_uocavaRejectReason_other1_o,1,
qb14d_other,,2010,uocava_uocavaRejectReason_other1_o,1,
qb14d_other,,2014,uocava_uocavaRejectReason_other1_o,1,
qb14e,uocava_rej_other2,2012,uocava_uocavaRejectReason_other2,1,
qb14e,uocava_rej_other2,2010,uocava_uocavaRejectReason_other2,1,
qb14e,uocava_rej_other2,2014,uocava_uocavaRejectReason_other2,1,
qb14e_other,,2012,uocava_uocavaRejectReason_other2_o,1,
qb14e_other,,2010,uocava_uocavaRejectReason_other2_o,1,
qb14e_other,,2014,uocava_uocavaRejectReason_other2_o,1,
qb14f,uocava_rej_other3,2012,uocava_uocavaRejectReason_other3,1,
qb14f,uocava_rej_other3,2010,uocava_uocavaRejectReason_other3,1,
qb14f,uocava_rej_other3,2014,uocava_uocavaRejectReason_other3,1,
qb14f_other,,2012,uocava_uocavaRejectReason_other3_o,1,
qb14f_other,,2010,uocava_uocavaRejectReason_other3_o,1,
qb14f_other,,2014,uocava_uocavaRejectReason_other3_o,1,
qb14g,,2010,uocava_uocavaRejectReason_other4,1,
qb14g_other,,2010,uocava_uocavaRejectReason_other4_o,1,
qb14h,,2010,uocava_uocavaRejectReason_other5,1,
qb14h_other,,2010,uocava_uocavaRejectReason_other5_o,1,
qb14j,,2010,uocava_uocavaRejectReason_other7,1,
qb14j_other,,2010,uocava_uocavaRejectReason_other7_o,1,
qb15161718_comments,,2012,uocava_uocavaReject_c,1,
qb15161718_comments,,2010,uocava_uocavaReject_c,1,
qb15161718_comments,,2014,uocava_uocavaReject_c,1,
qb15a,rej_uocava_uniform,2012,uocava_uocavaReject_uniform,1,
qb15a,rej_uocava_uniform,2010,uocava_uocavaReject_uniform,1,
qb15a,rej_uocava_uniform,2014,uocava_uocavaReject_uniform,1,
qb15b,rej_uocava_Civ,2012,uocava_uocavaReject_nonMil,1,
qb15b,rej_uocava_Civ,2010,uocava_uocavaReject_nonMil,1,
qb15b,rej_uocava_Civ,2014,uocava_uocavaReject_nonMil,1,
qb15c,rej_uocava_other,2012,uocava_uocavaReject_other,1,
qb15c,rej_uocava_other,2010,uocava_uocavaReject_other,1,
qb15c,rej_uocava_other,2014,uocava_uocavaReject_other,1,
qb15c_other,,2012,uocava_uocavaReject_other_o,1,
qb15c_other,,2010,uocava_uocavaReject_other_o,1,
qb15c_other,,2014,uocava_uocavaReject_other_o,1,
qb16a,abs_rej_uniform,2012,uocava_uocavaAloneReject_uniform,1,
qb16a,abs_rej_uniform,2010,uocava_uocavaAloneReject_uniform,1,
qb16a,abs_rej_uniform,2014,uocava_uocavaAloneReject_uniform,1,
qb16b,abs_rej_Civ,2012,uocava_uocavaAloneReject_nonMil,1,
qb16b,abs_rej_Civ,2010,uocava_uocavaAloneReject_nonMil,1,
qb16b,abs_rej_Civ,2014,uocava_uocavaAloneReject_nonMil,1,
qb16c,abs_rej_other,2012,uocava_uocavaAloneReject_other,1,
qb16c,abs_rej_other,2010,uocava_uocavaAloneReject_other,1,
qb16c,abs_rej_other,2014,uocava_uocavaAloneReject_other,1,
qb16c_other,,2012,uocava_uocavaAloneReject_other_o,1,
qb16c_other,,2010,uocava_uocavaAloneReject_other_o,1,
qb16c_other,,2014,uocava_uocavaAloneReject_other_o,1,
qb17a,fwab_rej_uniform,2012,uocava_fwabReject_uniform,1,
qb17a,fwab_rej_uniform,2010,uocava_fwabReject_uniform,1,
qb17a,fwab_rej_uniform,2014,uocava_fwabReject_uniform,1,
qb17b,fwab_rej_Civ,2012,uocava_fwabReject_nonMil,1,
qb17b,fwab_rej_Civ,2010,uocava_fwabReject_nonMil,1,
qb17b,fwab_rej_Civ,2014,uocava_fwabReject_nonMil,1,
qb17c,fwab_rej_other,2012,uocava_fwabReject_other,1,
qb17c,fwab_rej_other,2010,uocava_fwabReject_other,1,
qb17c,fwab_rej_other,2014,uocava_fwabReject_other,1,
qb17c_other,,2012,uocava_fwabReject_other_o,1,
qb17c_other,,2010,uocava_fwabReject_other_o,1,
qb17c_other,,2014,uocava_fwabReject_other_o,1,
qb18a,oth_rej_uniform,2012,uocava_otherUocavaReject_uniform,1,
qb18a,oth_rej_uniform,2010,uocava_otherUocavaReject_uniform,1,
qb18a,oth_rej_uniform,2014,uocava_otherUocavaReject_uniform,1,
qb18b,oth_rej_Civ,2012,uocava_otherUocavaReject_nonMil,1,
qb18b,oth_rej_Civ,2010,uocava_otherUocavaReject_nonMil,1,
qb18b,oth_rej_Civ,2014,uocava_otherUocavaReject_nonMil,1,
qb18c,oth_rej_other,2012,uocava_otherUocavaReject_other,1,
qb18c,oth_rej_other,2010,uocava_otherUocavaReject_other,1,
qb18c,oth_rej_other,2014,uocava_otherUocavaReject_other,1,
qb18c_other,,2012,uocava_otherUocavaReject_other_o,1,
qb18c_other,,2010,uocava_otherUocavaReject_other_o,1,
qb18c_other,,2014,uocava_otherUocavaReject_other_o,1,
qb1a,totalAbsTransmit,2012,uocava_uocavaTransmit_total,1,
qb1a,totalAbsTransmit,2010,uocava_uocavaTransmit_total,1,
qb1a,totalAbsTransmit,2014,uocava_uocavaTransmit_total,1,
qb1b,abs_trans_uniform,2012,uocava_uocavaTransmit_uniform,1,
qb1b,abs_trans_uniform,2010,uocava_uocavaTransmit_uniform,1,
qb1b,abs_trans_uniform,2014,uocava_uocavaTransmit_uniform,1,
qb1c,abs_trans_nonMil,2012,uocava_uocavaTransmit_nonMil,1,
qb1c,abs_trans_nonMil,2010,uocava_uocavaTransmit_nonMil,1,
qb1c,abs_trans_nonMil,2014,uocava_uocavaTransmit_nonMil,1,
qb1d,abs_trans_other1,2012,uocava_uocavaTransmit_other1,1,
qb1d,abs_trans_other1,2010,uocava_uocavaTransmit_other1,1,
qb1d,abs_trans_other1,2014,uocava_uocavaTransmit_other1,1,
qb1d_other,,2012,uocava_uocavaTransmit_other1_o,1,
qb1d_other,,2010,uocava_uocavaTransmit_other1_o,1,
qb1d_other,,2014,uocava_uocavaTransmit_other1_o,1,
qb1e,abs_trans_other2,2012,uocava_uocavaTransmit_other2,1,
qb1e,abs_trans_other2,2010,uocava_uocavaTransmit_other2,1,
qb1e,abs_trans_other2,2014,uocava_uocavaTransmit_other2,1,
qb1e_other,,2012,uocava_uocavaTransmit_other2_o,1,
qb1e_other,,2010,uocava_uocavaTransmit_other2_o,1,
qb1e_other,,2014,uocava_uocavaTransmit_other2_o,1,
qb2_comment,,2012,uocava_uocavaAloneTransmitStatus_c,1,
qb2_comment,,2010,uocava_uocavaAloneTransmitStatus_c,1,
qb2_comment,,2014,uocava_uocavaAloneTransmitStatus_c,1,
qb2a,abs_ret_submit,2012,uocava_uocavaAloneTransmitStatus_returnByVoter,1,
qb2a,abs_ret_submit,2010,uocava_uocavaAloneTransmitStatus_returnByVoter,1,
qb2a,abs_ret_submit,2014,uocava_uocavaAloneTransmitStatus_returnByVoter,1,
qb2b,abs_ret_undeliv,2012,uocava_uocavaAloneTransmitStatus_undeliv,1,
qb2b,abs_ret_undeliv,2010,uocava_uocavaAloneTransmitStatus_undeliv,1,
qb2b,abs_ret_undeliv,2014,uocava_uocavaAloneTransmitStatus_undeliv,1,
qb2c,abs_ret_spoiled,2012,uocava_uocavaAloneTransmitStatus_spoiled,1,
qb2c,abs_ret_spoiled,2010,uocava_uocavaAloneTransmitStatus_spoiled,1,
qb2c,abs_ret_spoiled,2014,uocava_uocavaAloneTransmitStatus_spoiled,1,
qb2d,abs_ret_unknown,2012,uocava_uocavaAloneTransmitStatus_unknown,1,
qb2d,abs_ret_unknown,2010,uocava_uocavaAloneTransmitStatus_unknown,1,
qb2d,abs_ret_unknown,2014,uocava_uocavaAloneTransmitStatus_unknown,1,
qb2e,abs_ret_other1,2012,uocava_uocavaAloneTransmitStatus_other1,1,
qb2e,abs_ret_other1,2010,uocava_uocavaAloneTransmitStatus_other1,1,
qb2e,abs_ret_other1,2014,uocava_uocavaAloneTransmitStatus_other1,1,
qb2e_other,,2012,uocava_uocavaAloneTransmitStatus_other1_o,1,
qb2e_other,,2010,uocava_uocavaAloneTransmitStatus_other1_o,1,
qb2e_other,,2014,uocava_uocavaAloneTransmitStatus_other1_o,1,
qb2f,abs_ret_other2,2012,uocava_uocavaAloneTransmitStatus_other2,1,
qb2f,abs_ret_other2,2010,uocava_uocavaAloneTransmitStatus_other2,1,
qb2f,abs_ret_other2,2014,uocava_uocavaAloneTransmitStatus_other2,1,
qb2f_other,,2012,uocava_uocavaAloneTransmitStatus_other2_o,1,
qb2f_other,,2010,uocava_uocavaAloneTransmitStatus_other2_o,1,
qb2f_other,,2014,uocava_uocavaAloneTransmitStatus_other2_o,1,
qb2g,abs_ret_other3,2012,uocava_uocavaAloneTransmitStatus_other3,1,
qb2g,abs_ret_other3,2010,uocava_uocavaAloneTransmitStatus_other3,1,
qb2g,abs_ret_other3,2014,uocava_uocavaAloneTransmitStatus_other3,1,
qb2g_other,,2012,uocava_uocavaAloneTransmitStatus_other3_o,1,
qb2g_other,,2010,uocava_uocavaAloneTransmitStatus_other3_o,1,
qb2g_other,,2014,uocava_uocavaAloneTransmitStatus_other3_o,1,
qb3_comment,,2012,uocava_uocavaAloneTransmitStatus_total_c,1,
qb3_comment,,2010,uocava_uocavaAloneTransmitStatus_total_c,1,
qb3_comment,,2014,uocava_uocavaAloneTransmitStatus_total_c,1,
qb3a,totalAbsReturn,2012,uocava_uocavaReturn_total,1,
qb3a,totalAbsReturn,2010,uocava_uocavaReturn_total,1,
qb3a,totalAbsReturn,2014,uocava_uocavaReturn_total,1,
qb4567_comments,,2012,uocava_uocavaReturn_c,1,
qb4567_comments,,2010,uocava_uocavaReturn_c,1,
qb4567_comments,,2014,uocava_uocavaReturn_c,1,
qb4a,uocava_ret_uniform,2012,uocava_uocavaReturn_uniform,1,
qb4a,uocava_ret_uniform,2010,uocava_uocavaReturn_uniform,1,
qb4a,uocava_ret_uniform,2014,uocava_uocavaReturn_uniform,1,
qb4b,uocava_ret_Civ,2012,uocava_uocavaReturn_nonMil,1,
qb4b,uocava_ret_Civ,2010,uocava_uocavaReturn_nonMil,1,
qb4b,uocava_ret_Civ,2014,uocava_uocavaReturn_nonMil,1,
qb4c,uocava_ret_other,2012,uocava_uocavaReturn_other,1,
qb4c,uocava_ret_other,2010,uocava_uocavaReturn_other,1,
qb4c,uocava_ret_other,2014,uocava_uocavaReturn_other,1,
qb4c_other,,2012,uocava_uocavaReturn_other_o,1,
qb4c_other,,2010,uocava_uocavaReturn_other_o,1,
qb4c_other,,2014,uocava_uocavaReturn_other_o,1,
qb5a,ret_abs_uniform,2012,uocava_uocavaAloneReturn_uniform,1,
qb5a,ret_abs_uniform,2010,uocava_uocavaAloneReturn_uniform,1,
qb5a,ret_abs_uniform,2014,uocava_uocavaAloneReturn_uniform,1,
qb5b,ret_abs_Civ,2012,uocava_uocavaAloneReturn_nonMil,1,
qb5b,ret_abs_Civ,2010,uocava_uocavaAloneReturn_nonMil,1,
qb5b,ret_abs_Civ,2014,uocava_uocavaAloneReturn_nonMil,1,
qb5c,ret_abs_other,2012,uocava_uocavaAloneReturn_other,1,
qb5c,ret_abs_other,2010,uocava_uocavaAloneReturn_other,1,
qb5c,ret_abs_other,2014,uocava_uocavaAloneReturn_other,1,
qb5c_other,,2012,uocava_uocavaAloneReturn_other_o,1,
qb5c_other,,2010,uocava_uocavaAloneReturn_other_o,1,
qb5c_other,,2014,uocava_uocavaAloneReturn_other_o,1,
qb6a,ret_fwab_uniform,2012,uocava_fwabReturn_uniform,1,
qb6a,ret_fwab_uniform,2010,uocava_fwabReturn_uniform,1,
qb6a,ret_fwab_uniform,2014,uocava_fwabReturn_uniform,1,
qb6b,ret_fwab_Civ,2012,uocava_fwabReturn_nonMil,1,
qb6b,ret_fwab_Civ,2010,uocava_fwabReturn_nonMil,1,
qb6b,ret_fwab_Civ,2014,uocava_fwabReturn_nonMil,1,
qb6c,ret_fwab_other,2012,uocava_fwabReturn_other,1,
qb6c,ret_fwab_other,2010,uocava_fwabReturn_other,1,
qb6c,ret_fwab_other,2014,uocava_fwabReturn_other,1,
qb6c_other,,2012,uocava_fwabReturn_other_o,1,
qb6c_other,,2010,uocava_fwabReturn_other_o,1,
qb6c_other,,2014,uocava_fwabReturn_other_o,1,
qb7a,ret_oth_uniform,2012,uocava_otherUocavaReturn_uniform,1,
qb7a,ret_oth_uniform,2010,uocava_otherUocavaReturn_uniform,1,
qb7a,ret_oth_uniform,2014,uocava_otherUocavaReturn_uniform,1,
qb7b,ret_oth_Civ,2012,uocava_otherUocavaReturn_nonMil,1,
qb7b,ret_oth_Civ,2010,uocava_otherUocavaReturn_nonMil,1,
qb7b,ret_oth_Civ,2014,uocava_otherUocavaReturn_nonMil,1,
qb7c,ret_oth_other,2012,uocava_otherUocavaReturn_other,1,
qb7c,ret_oth_other,2010,uocava_otherUocavaReturn_other,1,
qb7c,ret_oth_other,2014,uocava_otherUocavaReturn_other,1,
qb7c_other,,2012,uocava_otherUocavaReturn_other_o,1,
qb7c_other,,2010,uocava_otherUocavaReturn_other_o,1,
qb7c_other,,2014,uocava_otherUocavaReturn_other_o,1,
qb8_comment,,2012,uocava_uocavaCount_total_c,1,
qb8_comment,,2010,uocava_uocavaCount_total_c,1,
qb8_comment,,2014,uocava_uocavaCount_total_c,1,
qb8a,totalAbsCount,2012,uocava_uocavaCount_total,1,
qb8a,totalAbsCount,2010,uocava_uocavaCount_total,1,
qb8a,totalAbsCount,2014,uocava_uocavaCount_total,1,
qb9101112_comments,,2012,uocava_uocavaCount_c,1,
qb9101112_comments,,2010,uocava_uocavaCount_c,1,
qb9101112_comments,,2014,uocava_uocavaCount_c,1,
qb9a,uocava_count_uniform,2012,uocava_uocavaCount_uniform,1,
qb9a,uocava_count_uniform,2010,uocava_uocavaCount_uniform,1,
qb9a,uocava_count_uniform,2014,uocava_uocavaCount_uniform,1,
qb9b,uocava_count_Civ,2012,uocava_uocavaCount_nonMil,1,
qb9b,uocava_count_Civ,2010,uocava_uocavaCount_nonMil,1,
qb9b,uocava_count_Civ,2014,uocava_uocavaCount_nonMil,1,
qb9c,uocava_count_other,2012,uocava_uocavaCount_other,1,
qb9c,uocava_count_other,2010,uocava_uocavaCount_other,1,
qb9c,uocava_count_other,2014,uocava_uocavaCount_other,1,
qb9c_other,,2012,uocava_uocavaCount_other_o,1,
qb9c_other,,2010,uocava_uocavaCount_other_o,1,
qb9c_other,,2014,uocava_uocavaCount_other_o,1,
qc1_comment,,2012,mail_absenteeTransmitStatus_c,1,
qc1_comment,,2010,mail_absenteeTransmitStatus_c,1,
qc1_comment,,2014,mail_absenteeTransmitStatus_c,1,
qc1a,totalByMail,2012,mail_absenteeTransmit_total,1,
qc1a,totalByMail,2010,mail_absenteeTransmit_total,1,
qc1a,totalByMail,2014,mail_absenteeTransmit_total,1,
qc1b,byMail_Return,2012,mail_absenteeTransmitStatus_returnByVoter,1,
qc1b,byMail_Return,2010,mail_absenteeTransmitStatus_returnByVoter,1,
qc1b,byMail_Return,2014,mail_absenteeTransmitStatus_returnByVoter,1,
qc1c,byMail_Undeliv,2012,mail_absenteeTransmitStatus_undeliv,1,
qc1c,byMail_Undeliv,2010,mail_absenteeTransmitStatus_undeliv,1,
qc1c,byMail_Undeliv,2014,mail_absenteeTransmitStatus_undeliv,1,
qc1d,byMail_Spoil,2012,mail_absenteeTransmitStatus_spoiled,1,
qc1d,byMail_Spoil,2010,mail_absenteeTransmitStatus_spoiled,1,
qc1d,byMail_Spoil,2014,mail_absenteeTransmitStatus_spoiled,1,
qc1e,byMail_unknown,2012,mail_absenteeTransmitStatus_unknown,1,
qc1e,byMail_unknown,2010,mail_absenteeTransmitStatus_unknown,1,
qc1e,byMail_unknown,2014,mail_absenteeTransmitStatus_unknown,1,
qc1f,byMail_other1,2012,mail_absenteeTransmitStatus_other1,1,
qc1f,byMail_other1,2010,mail_absenteeTransmitStatus_other1,1,
qc1f,byMail_other1,2014,mail_absenteeTransmitStatus_other1,1,
qc1f_other,,2012,mail_absenteeTransmitStatus_other1_o,1,
qc1f_other,,2010,mail_absenteeTransmitStatus_other1_o,1,
qc1f_other,,2014,mail_absenteeTransmitStatus_other1_o,1,
qc1g,byMail_other2,2012,mail_absenteeTransmitStatus_other2,1,
qc1g,byMail_other2,2010,mail_absenteeTransmitStatus_other2,1,
qc1g,byMail_other2,2014,mail_absenteeTransmitStatus_other2,1,
qc1g_other,,2012,mail_absenteeTransmitStatus_other2_o,1,
qc1g_other,,2010,mail_absenteeTransmitStatus_other2_o,1,
qc1g_other,,2014,mail_absenteeTransmitStatus_other2_o,1,
qc1h,byMail_other3,2012,mail_absenteeTransmitStatus_other3,1,
qc1h,byMail_other3,2010,mail_absenteeTransmitStatus_other3,1,
qc1h,byMail_other3,2014,mail_absenteeTransmitStatus_other3,1,
qc1h_other,,2012,mail_absenteeTransmitStatus_other3_o,1,
qc1h_other,,2010,mail_absenteeTransmitStatus_other3_o,1,
qc1h_other,,2014,mail_absenteeTransmitStatus_other3_o,1,
qc2,,2012,mail_allowPermanentAbsentee,1,
qc2,,2010,mail_allowPermanentAbsentee,1,
qc2,,2014,mail_allowPermanentAbsentee,1,
qc2_comment,,2012,mail_allowPermanentAbsentee_c,1,
qc2_comment,,2010,mail_allowPermanentAbsentee_c,1,
qc2_comment,,2014,mail_allowPermanentAbsentee_c,1,
qc3,permAbs_trans,2012,mail_permanentAbsenteeBallotsTransmitted,1,
qc3,permAbs_trans,2010,mail_permanentAbsenteeBallotsTransmitted,1,
qc3,permAbs_trans,2014,mail_permanentAbsenteeBallotsTransmitted,1,
qc3_comment,,2012,mail_permanentAbsenteeBallotsTransmitted_c,1,
qc3_comment,,2010,mail_permanentAbsenteeBallotsTransmitted_c,1,
qc3_comment,,2014,mail_permanentAbsenteeBallotsTransmitted_c,1,
qc4_comment,,2012,mail_absenteeReturnStatus_c,1,
qc4_comment,,2010,mail_absenteeReturnStatus_c,1,
qc4_comment,,2014,mail_absenteeReturnStatus_c,1,
qc4a,domAbs_Counted,2012,mail_absenteeCounted,1,
qc4a,domAbs_Counted,2010,mail_absenteeCounted,1,
qc4a,domAbs_Counted,2014,mail_absenteeCounted,1,
qc4b,domAbs_rejected,2012,mail_absenteeRejectReason_total,1,
qc4b,domAbs_rejected,2010,mail_absenteeRejectReason_total,1,
qc4b,domAbs_rejected,2014,mail_absenteeRejectReason_total,1,
qc4c,domAbs_other1,2012,mail_absenteeReturnStatus_other1,1,
qc4c,domAbs_other1,2010,mail_absenteeReturnStatus_other1,1,
qc4c,domAbs_other1,2014,mail_absenteeReturnStatus_other1,1,
qc4c_other,,2012,mail_absenteeReturnStatus_other1_o,1,
qc4c_other,,2010,mail_absenteeReturnStatus_other1_o,1,
qc4c_other,,2014,mail_absenteeReturnStatus_other1_o,1,
qc4d,domAbs_other2,2012,mail_absenteeReturnStatus_other2,1,
qc4d,domAbs_other2,2010,mail_absenteeReturnStatus_other2,1,
qc4d,domAbs_other2,2014,mail_absenteeReturnStatus_other2,1,
qc4d_other,,2012,mail_absenteeReturnStatus_other2_o,1,
qc4d_other,,2010,mail_absenteeReturnStatus_other2_o,1,
qc4d_other,,2014,mail_absenteeReturnStatus_other2_o,1,
qc5_comment,,2012,mail_absenteeRejectReason_c,1,
qc5_comment,,2010,mail_absenteeRejectReason_c,1,
qc5_comment,,2014,mail_absenteeRejectReason_c,1,
qc5a,domRej_Late,2012,mail_absenteeRejectReason_late,1,
qc5a,domRej_Late,2010,mail_absenteeRejectReason_late,1,
qc5a,domRej_Late,2014,mail_absenteeRejectReason_late,1,
qc5b,domRej_NoVoterSig,2012,mail_absenteeRejectReason_noSig,1,
qc5b,domRej_NoVoterSig,2010,mail_absenteeRejectReason_noSig,1,
qc5b,domRej_NoVoterSig,2014,mail_absenteeRejectReason_noSig,1,
qc5c,domRej_NoWitSig,2012,mail_absenteeRejectReason_noWitnessSig,1,
qc5c,domRej_NoWitSig,2010,mail_absenteeRejectReason_noWitnessSig,1,
qc5c,domRej_NoWitSig,2014,mail_absenteeRejectReason_noWitnessSig,1,
qc5d,domRej_NonMatch,2012,mail_absenteeRejectReason_noSigMatch,1,
qc5d,domRej_NonMatch,2010,mail_absenteeRejectReason_noSigMatch,1,
qc5d,domRej_NonMatch,2014,mail_absenteeRejectReason_noSigMatch,1,
qc5e,domRej_NoOffSig,2012,mail_absenteeRejectReason_noEoSig,1,
qc5e,domRej_NoOffSig,2010,mail_absenteeRejectReason_noEoSig,1,
qc5e,domRej_NoOffSig,2014,mail_absenteeRejectReason_noEoSig,1,
qc5f,domRej_WrongEnv,2012,mail_absenteeRejectReason_unofficialEnvelope,1,
qc5f,domRej_WrongEnv,2010,mail_absenteeRejectReason_unofficialEnvelope,1,
qc5f,domRej_WrongEnv,2014,mail_absenteeRejectReason_unofficialEnvelope,1,
qc5g,domRej_Missing,2012,mail_absenteeRejectReason_ballotMissing,1,
qc5g,domRej_Missing,2010,mail_absenteeRejectReason_ballotMissing,1,
qc5g,domRej_Missing,2014,mail_absenteeRejectReason_ballotMissing,1,
qc5h,domRej_NotSealed,2012,mail_absenteeRejectReason_envelopeNotSealed,1,
qc5h,domRej_NotSealed,2010,mail_absenteeRejectReason_envelopeNotSealed,1,
qc5h,domRej_NotSealed,2014,mail_absenteeRejectReason_envelopeNotSealed,1,
qc5i,domRej_NoAddress,2012,mail_absenteeRejectReason_noEnvelopeAddress,1,
qc5i,domRej_NoAddress,2010,mail_absenteeRejectReason_noEnvelopeAddress,1,
qc5i,domRej_NoAddress,2014,mail_absenteeRejectReason_noEnvelopeAddress,1,
qc5j,domRej_MultiBall,2012,mail_absenteeRejectReason_multipleBallotsOneEnvelope,1,
qc5j,domRej_MultiBall,2010,mail_absenteeRejectReason_multipleBallotsOneEnvelope,1,
qc5j,domRej_MultiBall,2014,mail_absenteeRejectReason_multipleBallotsOneEnvelope,1,
qc5k,domRej_Deceased,2012,mail_absenteeRejectReason_voterDeceased,1,
qc5k,domRej_Deceased,2010,mail_absenteeRejectReason_voterDeceased,1,
qc5k,domRej_Deceased,2014,mail_absenteeRejectReason_voterDeceased,1,
qc5l,domRej_Voted,2012,mail_absenteeRejectReason_votedInPerson,1,
qc5l,domRej_Voted,2010,mail_absenteeRejectReason_votedInPerson,1,
qc5l,domRej_Voted,2014,mail_absenteeRejectReason_votedInPerson,1,
qc5m,domRej_NoId,2012,mail_absenteeRejectReason_noIdentification,1,
qc5m,domRej_NoId,2010,mail_absenteeRejectReason_noIdentification,1,
qc5m,domRej_NoId,2014,mail_absenteeRejectReason_noIdentification,1,
qc5n,domRej_NoApp,2012,mail_absenteeRejectReason_noBallotApplication,1,
qc5n,domRej_NoApp,2010,mail_absenteeRejectReason_noBallotApplication,1,
